Geneid	Length
vanin-like	173
Btnd	215
Efr	282
sqh	349
dtn	5164
CG14445	435
Rbcn-3A	722
Spx	513
schlank	650
CG3781	188
Spt6	563
CG3566	1255
Ubi-p5E	271
CG11700	244
Top3beta	412
wuho	137
Rpt4	152
mldr	1073
CG15892	77
CG15891	90
CG3815	481
CG12219	246
CG3823	251
CG15894	1978
CG42240	1432
CG3842	376
CG3847	592
ND-B16.6	683
kdn	963
swa	266
Marf	667
PpV	667
CG33664	65
CG33669	31
CG33668	60
CG42340	4334
CG33667	86
CG33666	86
CG33665	92
CG3918	619
CG3342	265
Spat	60
RpL7A	232
dx	1200
CG34417	4154
CG17717	93
Pat1	1290
APC7	391
pigs	2605
CG14443	3
CG3226	116
Cdc7	557
CG3224	135
Ctr1A	1210
CG3198	3447
Mcm6	220
ND-ASHI	104
l(1)G0255	149
CG4095	69
Pink1	392
CG44303	79
CG3184	77
CG14442	856
CG14440	1466
CG14441	2413
CG3168	1551
RpL17	243
CG14439	312
CG14438	418
COQ7	97
shf	156
C3G	1567
pod1	2261
iav	3
Nf-YC	526
xit	30
Atx-1	149
nonC	825
mAChR-C	82
CG14435	2047
CG4557	175
Cht11	234
CG4558	758
CG14434	140
CG43736	3661
CG14431	3040
CG32732	420
CG4586	109
CG3040	138
ogre	813
bou	163
Inx7	121
Inx2	3922
cm	475
CG42308	46
CG32736	237
CG3032	52
CG4593	406
CG12541	1332
CG14427	324
nullo	97
CG4607	488
Sxl	7602
CG4615	799
CG4617	468
CG8300	234
fz4	1112
CG9650	2033
CG1958	150
CG1677	353
CG2059	71
unc-119	782
brk	548
Atg5	513
Dok	1246
CG18155	103
CG42780	26
CBP	927
CG15034	721
CG1999	297
CheA7a	157
CG42781	58
CG15035	280
CG32727	123
CG42246	241
CG42704	125
CG42705	456
CG34337	139
CG9657	623
CG15036	70
CG32726	261
CG11368	138
CG43198	25
CG32719	157
CG43138	62
CG32720	257
CG11369	169
CG12689	141
ct	4245
CHES-1-like	3580
CG15478	45
Hira	175
NELF-B	366
CG12155	587
Pdp	226
Rab39	447
Tom40	941
Ir7a	3
CG34338	55
CG32718	124
CG1402	2326
CG10920	447
CG1409	115
Ir7b	3
dec-1	1010
Ir7c	51
Ir7d	3
Ir7e	3
Ir7f	120
Ir7g	3
CG10932	311
Nek2	229
ND-MNLL	80
CG45089	272
p115	357
RpS6	133
bys	98
dpr14	2115
spidey	301
snz	1124
hdm	3
Ykt6	605
mahe	5008
CG10778	307
RpS14a	132
RpS14b	78
Ubr3	1641
l(1)G0193	229
CG15332	95
CG15330	38
sws	601
sn	1077
Tbh	1548
CG15333	116
CG2233	206
fs(1)h	7888
mys	1305
Upf2	1044
CG1571	71
CG2254	288
CG2256	68
UbcE2H	1768
CG2258	2396
Gclc	1354
CG1575	96
CG2260	61
cyr	367
CG2116	71
CG10958	227
CG2120	162
Smox	2184
CG17982	69
alpha-PheRS	98
CG2129	512
CG15336	214
CG10959	392
Gbeta5	339
CG18262	83
Traf6	1238
GIIIspla2	796
CG15337	156
CG10761	120
Or7a	3
CG2278	2124
slpr	1356
sdt	2031
CG2147	165
sni	80
Trxr-1	342
ND-75	282
CG1632	346
Corp	430
CG15343	174
CG1636	1091
nAChRalpha3	6760
CG1387	153
CG10555	1955
PIG-T	328
lawc	1527
Trf2	3839
CG32712	36
Miga	725
CG1440	507
CG12123	167
org-1	545
CG32713	172
CG15347	206
Es2	134
Sptr	228
CG33223	71
CG12116	493
Cp7Fa	122
Cp7Fb	556
Cp7Fc	159
Cp36	226
Cp38	254
otu	499
CG33181	1106
Nrg	4386
PIP82	331
IntS4	317
CG12112	345
Trf4-1	3224
CG12111	85
spirit	242
CG12065	364
CG12081	415
CG12659	531
Crag	1411
Caf1-180	378
oc	2514
CG12772	653
CG11284	586
Ppt1	156
Ogg1	117
CG11294	351
Hexo2	117
CG2004	129
CG1785	358
l(1)G0020	237
CG1789	63
Lim1	1489
CG12075	897
Moe	938
CG1885	676
Rbm13	407
e(r)	923
rdgA	5040
CG12661	338
CG43255	78
CG10962	299
CG12662	37
Nost	1301
CG15365	352
CG10970	158
CG44325	1795
CG7246	127
HP1b	668
APC4	169
CG32708	85
CG32706	67
CG6999	72
CCT2	433
CG7766	634
Bx42	605
Arfrp1	425
AP-1gamma	1485
fend	3274
CG7065	274
fh	298
Bap111	307
His3.3B	1592
Ost48	82
Dlip1	111
CG9034	95
Zpr1	366
CG44532	130
mei-P26	18497
CG12115	56
CG12057	207
CG12056	68
CG12106	601
CG12118	172
su(r)	86
SmydA-9	298
Obp8a	88
CG15368	176
CG15369	122
t	583
CG15370	123
Gr8a	196
CG12121	475
Ir8a	3
mxc	463
Larp7	205
amx	295
Dsor1	154
CG17754	1005
ric8a	1122
Erk7	179
CG17440	71
Cfp1	344
CG16892	389
c11.1	810
lz	768
c12.1	368
c12.2	102
CG34449	4530
CG34450	92
BCL7-like	916
mgl	1821
CG44815	3
CG32700	3113
CG34028	3
CG34026	370
l(1)G0320	802
RpS28b	690
CG15317	178
Cubn	99
LPCAT	1474
CG42395	200
Hex-A	1972
Gga	270
Lst8	727
LysRS	113
CG42797	1579
Ptpmeg2	2815
CG3106	111
nej	4268
btd	514
Sp1	1103
CG1354	369
CG32698	6529
Ser7	118
CG45060	121
CG45061	127
CG32695	1283
CG15247	184
CG1468	95
CG9686	100
CG9689	1061
CG9691	180
CG15249	429
CG1986	784
Idgf4	438
CG1791	73
CG1889	1066
CG43386	353
CG15252	55
CG32694	3937
CG33557	199
CG2990	293
Cht6	1071
Yp2	239
Yp1	188
CG15312	1670
Gr9a	3
ZAP3	1036
CG2972	328
CG2974	269
RhoU	856
CG12645	489
CG43902	2421
CG15309	1942
ATPsyndelta	3235
CG2962	142
CG15308	186
CG34408	394
Ipod	182
Hk	6100
CG12643	611
alpha-Man-Ia	2070
CG2909	349
Gip	94
CG15306	229
CG43740	901
l(1)G0289	1556
CG32679	111
CG17841	897
CG32686	211
CG2898	78
CG32681	88
Psf3	936
flw	2341
CG32683	2406
RabX2	139
CG12640	3
Or9a	3
Neb-cGP	728
nocte	2591
CG2889	53
CG2887	138
PPP4R2r	439
CG32687	835
spri	752
CG15296	140
Rab9D	213
Hmr	194
CG2124	767
CG1628	500
CG43347	1523
Rab9Db	213
CG9806	179
X11Lbeta	1791
CG2111	3
Rab9E	213
CG12637	60
stx	3239
ras	897
Rph	717
Tango5	441
Atg8a	583
BTBD9	1085
CG15211	576
Ant2	270
sesB	731
Imp	9203
sbr	760
CG15210	245
CG15209	309
CG32669	411
CG17333	56
CG2202	558
feo	146
sofe	451
CG2186	3466
CG2157	167
CG1637	859
Ork1	465
CG1582	268
CG15208	188
CG43901	3143
v	112
CG2145	90
Myo10A	582
Rab9Fa	213
Rab9Fb	169
C901	178
CG42339	1246
SmydA-4	862
CG1552	437
CG1545	135
CG1537	136
CG15203	456
sev	283
Vago	235
CG2076	99
CG2061	646
CG42249	151
Hsp60A	486
CG11122	459
Rpt3	102
Gtp-bp	101
Klp10A	1621
CG44385	147
CDK2AP1	790
ssp7	85
CG15199	149
CG15202	379
CG15201	117
Ran	800
Lint-1	215
rtv	485
Dlic	1888
CG32668	87
antdh	171
CG1394	198
CG15200	82
CG11106	89
CG44422	5731
CG15198	111
Ir10a	3
sisA	145
l(1)10Bb	379
CG1657	546
Kap3	605
CG34348	642
GCS1	764
CG11756	52
CG1738	130
CG11752	52
CG1737	1007
dsh	502
Pa1	1169
hop	888
Tim8	406
dlg1	4781
CG15196	145
Gr10b	132
Gr10a	36
Or10a	1582
Gs2	569
Evi5	3159
Sk1	457
HP5	1539
CG43155	433
Cyp4g15	375
Uba5	84
Spase25	448
CG33235	226
Drak	2094
CG1572	569
PGRP-SA	79
RpII215	715
CG11699	233
Kmn1	409
CG11697	119
CG11696	116
e(y)2	58
CG11695	908
nod	299
CG1561	240
rho-4	845
CG2533	97
CG2247	496
CG1703	176
RPA3	251
Met	2196
Ptp10D	3056
CG2371	324
bif	5192
PhKgamma	754
CG2444	199
FucT6	434
Amun	1393
prtp	409
Tango10	1069
CG15221	709
inaF-D	1864
inaF-B	2762
inaF-A	1006
inaF-C	1051
m	924
CG9360	173
dy	1179
Karl	525
CkIIbeta	4343
Hsc70-3	920
CG1578	1428
rudhira	3665
CG15741	63
Cyp28c1	148
CG15740	292
p24-1	724
CG10347	168
ATP7	1065
Nrd1	457
CG1847	739
CG11802	201
CG15739	423
CG10352	280
CG10353	1009
SelG	384
CG1840	221
sicily	77
wisp	452
Upf1	1245
CG43156	3
pot	1174
Sclp	666
CG10362	328
cac	4768
gd	1637
tsg	104
CG18130	124
fw	585
CG1806	122
CG1492	386
regucalcin	407
Chrac-16	229
Lsm12	59
Tango4	82
Usp7	1474
Cyp311a1	35
Cyp318a1	95
Ten-a	4034
Uch-L5R	165
Muc11A	158
CG34323	385
CG12721	207
CG15734	87
CG11356	3
CG2750	106
CG1924	458
CG32655	112
CG45603	69
CG2577	172
Ir11a	3
CG32651	1793
CG2574	85
Pkcdelta	362
CG15927	248
CG15731	150
Rab40	573
CG42258	1861
Cpr11A	404
Lsp1alpha	85
Mks1	70
CG2556	509
hwt	2348
Cpr11B	103
CG11138	3320
LIMK1	1557
CG1824	148
Sec16	1549
CG1463	461
CG2543	196
CG11085	298
CG15728	199
Aven	188
CG2540	220
Tomosyn	242
CkIalpha	1344
Tis11	3317
Smr	3100
CG15725	274
CG4004	2353
ade5	1019
CG12717	659
CG3812	2233
CG32647	4832
Pde9	6195
CG3775	560
CG4661	73
CG32650	47
CG32649	138
CG4407	196
CG4404	535
mRpL49	154
Brms1	361
CG4645	364
fne	4930
hec	871
CG32642	232
Mur11Da	113
CG15721	105
CG12716	105
CG32643	158
rad	3275
CG15719	198
CG2209	233
CG12715	556
hep	4081
lic	611
CG2200	230
CG43313	1250
Fer3HCH	95
CG42237	221
CG32638	600
CG15717	2743
MFS10	406
CG32645	508
CG4318	692
CG4332	512
Bap60	256
CG12096	1398
Lgr4	207
CG32640	26
CG32641	26
CG12723	127
CG2453	241
sno	784
CG44437	401
REG	888
mew	1211
CG32639	173
CG15742	235
comt	627
HDAC4	2298
CG15743	250
CG15744	558
CG1764	501
CG1622	1416
IP3K2	541
Jafrac1	291
RpS15Aa	351
CG15747	1408
Syt12	2221
dmrt11E	142
CG1640	582
Rbp1-like	2315
Tim9a	104
Yippee	623
CG1662	586
CG1673	809
CG12725	387
GstT4	291
CG1998	233
Set2	272
Neto	4576
CG34324	182
CG15754	151
CG44428	164
CG15756	402
Cpr12A	208
CG11816	507
CG32631	276
CG32633	546
CG46311	2711
Tango13	3274
up	323
CG11178	621
Ndc80	78
BthD	189
tth	1248
Tango2	157
CG2691	290
NFAT	6388
Lig4	215
CG11164	395
CG15760	2041
CG11162	64
CG12177	474
CG11158	552
Nadsyn	1432
Nna1	1019
CG9941	445
mus101	485
g	831
Grip91	535
CG11134	110
CG11151	523
Pdcd4	1202
CG32625	97
Rtc1	57
Yp3	552
rdgB	4768
CtsB1	333
CG11103	211
inaE	4240
CG10993	47
CG10996	55
CG11095	197
Clic	760
Nup93-1	216
jub	432
AMPdeam	3514
mamo	19740
CG11068	188
ben	1192
Ste12DOR	47
Ste:CG33247	61
Ste:CG33246	61
Ste:CG33245	61
Ste:CG33244	61
Ste:CG33243	61
Ste:CG33242	61
Ste:CG33241	61
Ste:CG33240	61
Ste:CG33239	61
Ste:CG33238	61
Ste:CG33237	61
Ste:CG33236	61
CG12479	114
CG12480	100
betaNACtes1	201
CG1368	145
CG11581	508
CG11584	141
CG32603	74
CG12481	203
CG11585	88
CG13403	139
yl	375
CG11590	53
l(1)G0007	113
l(1)G0469	2359
CG11674	64
mRpL38	100
CG42271	692
Fbxl4	287
CG1434	232
mRNA-cap	55
CG32599	139
mud	2015
CG46317	1792
CG1461	644
CG13404	834
na	788
Muc12Ea	124
CG9400	203
betaNACtes2	199
betaNACtes6	64
dpr8	2890
betaNACtes3	64
betaNACtes4	121
CG9411	394
CG12540	219
CG14414	144
mRpS25	51
nmdyn-D6	335
CG9413	1793
NetA	658
CG5321	505
NetB	5227
CG43088	99
hog	86
CG15890	519
CG5334	311
CG5347	251
Ag5r2	41
Ag5r	651
rut	3006
CG14408	1561
CG14411	480
CG14410	3
CG14407	95
CG32590	79
Flo2	1722
CG12539	182
CG9522	313
CG9521	255
CG9519	110
CG9518	898
CG45065	224
CG45064	2079
CG9514	504
CG9512	204
CG9509	340
CG14406	332
CG12398	65
Eo	18
CG9503	361
CG32591	398
pdgy	963
CG9030	81
eag	5834
hiw	698
be	1921
CG5541	736
ND-B18	526
opm	747
dob	229
Lsd-2	3313
CG33177	179
CG33178	280
CG9065	155
CG15027	25
CG5599	384
Rab3-GEF	2754
CG9072	55
Cyp4s3	633
drd	519
RpL37a	904
CG9095	1355
CG43737	2227
CG32588	86
CG5662	136
CG43075	157
CG43076	192
CG9101	262
PPYR1	52
CG9106	366
CG5877	619
gce	1312
Top1	2114
dah	304
CG9114	246
HDAC6	852
CG9123	153
CG12608	153
CG6227	342
acj6	2495
Pp1-13C	331
CG9164	976
Cngl	5895
Scamp	2361
Ahcy	693
CG11655	251
shtd	285
CG6299	105
CG6294	1469
CG15642	652
CG15641	32
Grip128	128
CG6308	44
mh	93
CG6324	708
CG6340	2612
Gmap	825
Ac13E	1866
CG42300	113
CG7860	129
CG15643	572
CG9213	244
CG42299	113
cerv	169
CG7872	425
CG9215	159
CG8097	262
CG9220	708
CG8105	64
sog	1886
CG8117	215
CG8119	3
CG15646	180
CG12708	116
CG15599	192
CG8128	172
CG9240	237
Pis	1260
CG8134	358
CG9281	1130
CG15601	303
CG8184	791
CG8191	438
CG12379	23
MagR	291
Arp6	66
CG11679	74
CG8206	442
CG8944	1875
CCT6	202
CG8239	805
Graf	562
CG8260	3
mRpL3	71
CG17209	145
CG8952	40
CG33172	164
CG43672	3
CG43673	155
Efhc1.1	104
Paf-AHalpha	309
mRpS30	282
Rhp	123
CG8974	383
CG32581	348
CG15602	68
PGRP-LE	101
sd	3237
CG8509	48
Chc	289
CG8565	103
ArgRS	76
CG8578	548
sun	185
UBL3	636
CG15914	266
Myb	238
AlkB	67
Gbeta13F	3382
Gapdh2	330
CG16952	199
tay	870
MSBP	472
CG15916	63
shi	2666
CycD	455
Lrp4	1135
CG8916	36
Lcch3	125
Ranbp16	1154
Stim	2404
CG8924	397
Rrp47	649
mmd	2453
Or13a	3
CG42766	323
CG9170	237
CG8931	43
ND-20	541
eIF5	280
CG46312	1992
exd	1540
CG8939	63
vap	489
CG12698	86
Muc14A	50
CG12395	111
dpr18	613
Nipsnap	358
Tob	5106
CG8958	92
CG42353	2578
CG42354	1047
disco-r	987
disco	977
CG12507	141
kat80	477
Mfe2	206
Prosalpha4	281
eas	1555
CG32576	1199
UQCR-14	68
caz	1118
CG9911	46
CG3632	378
CG3679	1166
CG9914	108
CG9915	371
SWIP	140
Cyp1	512
CG9917	620
CG32579	174
CalpC	473
CG9919	637
CG9921	284
Dsp1	2820
sl	1699
U2af50	63
PIG-Q	64
nonA	5787
Fur2	3848
CG9992	307
CG4239	745
TH1	479
mei-41	285
CG9981	120
CG4301	354
Traf-like	485
AnxB11	875
hang	1724
CG9947	685
rngo	612
eIF2alpha	382
CG34015	95
eIF4H1	2890
para	14318
Cnx14D	338
CG9903	195
CG9902	1562
Arp2	955
Pp2B-14D	3071
CanA-14F	5595
CG13014	127
SMC3	347
Ubc7	1061
CG9784	1583
Nup153	1364
mbt	845
CG9782	485
Rok	1988
CG9777	169
RpS19a	447
SNRPG	173
mthl1	2546
CG32573	111
CG42512	1407
CG9723	219
r	121
CG15865	177
CG13012	226
CG13010	177
sing	1725
Axs	182
Sep4	938
CG4678	557
CG9676	179
spheroide	441
CG9673	173
CG4653	126
CG9672	24
CG13008	162
CG34325	443
CG32572	221
goe	501
TwdlX	249
TwdlY	167
TwdlZ	61
CG32568	745
Twdlalpha	114
if	1279
mRpL22	132
CG9609	367
Sap30	952
Rrp45	275
CG4768	2427
CG9132	1734
CG4789	90
CG9125	111
CG13005	477
ppk28	133
CG4829	359
CG46306	1715
CG13004	721
RSG7	2929
CG13003	1007
CG4872	110
Nprl2	346
Rcp	659
DENR	71
CG4880	498
CG13002	3
CG33252	204
CG4928	1562
wus	512
CG13001	492
RhoGAP15B	773
CG13000	147
Ubr1	1265
CG45002	3969
CG43996	66
CG43997	100
CG43077	70
wcy	1639
CG4949	1654
CG8945	3
CG4955	150
CG16700	763
CG4991	480
Arpc3B	74
CG5004	870
mei-218	1095
mei-217	4041
RpS5a	118
Chchd2	351
xmas-1	532
xmas-2	871
baz	1364
CG8918	62
CG5070	104
CG32564	153
CG32563	57
CG12995	75
CG18258	72
CG5162	271
CG12998	468
CG5172	167
CG34327	159
CG10598	713
CG10597	62
f	567
CG8915	1353
CG42854	948
CG8675	229
CG8664	896
CG5445	641
CG8661	56
Fim	972
B-H2	878
B-H1	1629
CG8611	1858
CG12994	539
CG5613	139
p-cup	188
CG8568	155
CG43658	2055
ppk23	304
Ankle2	200
CG12991	939
CG12992	161
X11L	1573
stas	1673
CG8326	195
corolla	274
ND-24	79
CG8289	644
CG5800	82
RhoGAPp190	2474
IntS2	133
beta-Spec	1094
CG12990	283
chas	700
CG8188	2102
par-6	1680
CG8173	237
CG42684	758
unc-4	1737
OdsH	86
CG12986	86
Socs16D	1566
CG6398	609
e(y)1	192
CG8142	80
Ucp4A	1096
CG15814	534
Spt7	151
CG32554	22
CG32557	74
CG6762	349
Arp8	394
CG6769	154
mnb	1708
CG12985	157
CG6788	64
GSS	1532
CG32495	1532
CG7772	147
Vps4	921
CG6847	455
Sh	13899
CG12672	3
CG6867	105
CG15373	93
Dhc16F	80
CG7536	1166
Ada3	839
CG7206	1085
scu	146
RhoGAP16F	539
Mvb12	837
Taf8	267
CG7135	239
wupA	466
CG43133	122
ari-1	2407
CG43229	124
Frq1	4591
Frq2	2951
Andorra	162
Hesr	143
Him	237
CG33639	2265
upd2	697
CG15059	394
upd3	648
upd1	743
CG6023	369
CG6123	3882
CG6106	966
CrebB	2218
por	658
CG6179	249
betaCOP	162
Tsf1	66
CG32549	300
CG34328	55
CG15056	123
CG42323	487
CG32548	147
CG6290	85
CG32551	53
CG43841	105
CG32547	1214
CG43843	135
Hayan	158
psh	165
CG15046	201
CG15044	227
CG15043	328
GalNAc-T2	1345
Xrcc2	327
Wnt5	440
Ggt-1	186
CG6470	363
HisRS	250
Bx	1876
CG6481	269
CG15042	85
CG15047	360
CG15040	95
wgn	1293
Rip11	965
CG6540	132
CG6617	140
Ing3	112
CG6659	597
fu	751
CG6696	20
phm	285
Cyp18a1	611
CCKLR-17D1	1173
Cyp308a1	96
CG42302	321
CG6873	65
CG12609	870
CCKLR-17D3	236
CG6891	154
CG18259	514
CG6961	322
S6KL	312
Atg101	966
bnb	722
CG7058	1064
CG42450	3956
CG7101	326
Pvf1	1556
htk	252
CG7280	118
CG7322	143
Usp39	121
CG32544	1042
CG7326	1040
CG34401	5957
CG7332	1417
CG7358	1437
SdhBL	422
CG7378	2757
CG43759	3069
Diedel3	2325
CG14190	375
CG34330	349
CG7406	222
CG14191	129
CG7423	199
CG15882	48
tgy	459
Obp18a	325
RhoGAP18B	1974
Inx5	218
CG33939	178
CG7556	1176
CG7453	834
CG33253	508
Mec2	108
HP1D3csd	217
CG7914	285
CG14194	589
CG7990	2986
Ulp1	772
CG14195	130
Mur18B	133
Muc18B	174
CG7884	747
CG14196	121
CG7889	402
CG7992	117
Hs3st-B	787
rictor	614
Vav	1705
CG8010	304
CG32537	439
CG32536	156
CG8028	130
CG8034	1498
CG8051	254
out	981
nAChRalpha7	2697
kek5	2367
CG32533	29
CG12200	256
mRpS14	51
Naa15-16	705
pcm	347
ND-18	103
CG12204	119
ksh	129
Pfrx	826
CG14200	1173
l(1)G0156	862
CoRest	2416
CG12231	41
CG32532	1316
Grip84	3225
car	1087
Tao	2654
CG14218	575
CG14204	514
CG14219	37
CG14205	161
RpS10b	893
CG14220	675
CG14207	526
Shawn	204
Tyler	2098
CG14210	67
Tim9b	1291
CG12788	250
CG14221	113
Naa20A	622
MKP-4	1101
CG14212	78
e(y)3	1554
Rcd-1	279
CG12237	589
Sec61gamma	428
Arp10	142
Ranbp21	1272
CG14215	165
CG14223	273
Ssu72	1516
Zw	170
et	327
dome	481
Ubqn	1595
CG14227	75
Mer	1138
CG14229	593
Cdc42	1347
CG14231	627
CG14232	330
CG14230	78
meso18E	458
CG12531	3516
AP-1-2beta	354
CG14234	2076
COX6B	373
CG18809	559
CG33932	348
Rpp20	796
parvin	591
Alr	319
Pmp70	526
CG12702	201
zld	4487
SkpD	110
SkpC	89
SkpE	131
pico	3042
Nup205	66
THADA	4884
Hers	3153
amn	845
CG45486	250
CG45487	250
CG45488	254
CG45489	207
CG45490	207
CG45491	207
CG45492	250
CG45493	254
CG45494	254
CG43784	254
CG12655	110
Nep3	1866
CG17003	138
Dop2R	2342
CG9570	434
fd19B	178
Or19b	3
CG42581	3
karr	76
CG34331	411
CG15322	509
CG42583	3
CG34332	55
Or19a	3
CG9572	209
Rab35	1820
Phf7	566
CG9577	103
CG9581	112
CG9578	151
AnxB10	150
Sdic1	395
Sdic2	751
Sdic3	655
CG46275	492
CG46276	492
CG46277	492
Sdic4	236
sw	761
obst-A	1071
Peritrophin-A	809
CG17068	563
Rab10	1431
CG17065	211
CG42577	64
Inx6	163
CG1504	2208
CG1631	469
CG12679	59
jb	97
l(1)G0004	146
Syx16	117
HERC2	696
CG15459	82
CG15458	185
Obp19a	180
Obp19b	144
Obp19c	254
Obp19d	126
Pp4-19C	781
cactin	89
CG15456	209
CG11710	479
mal	287
CG1695	2125
CG42578	25
CG32506	1480
GstT3	134
RhoGAP19D	2082
CG15461	53
CG1812	1017
Tak1	396
CG42579	82
RunxB	1087
CG42580	73
RunxA	1913
Cyp6v1	175
CG1835	104
hydra	474
run	690
CG1324	369
CG15452	178
shakB	11513
CG32507	360
CG15450	129
CG1314	217
I-3	83
CG11227	1791
Npc1b	125
Ser6	106
CG1304	97
CG44426	224
CG11666	238
r-cup	260
CG1532	286
CG1529	1608
Ntf-2	2931
CG15449	205
Mgstl	104
Cbs	131
Stt3A	389
bves	3383
CG32512	693
CG11566	297
stg1	2316
CG15446	91
CG1503	267
unc	132
CG15445	189
CG34120	864
CG45154	254
CG14579	237
CG1724	159
CG32521	2370
CG32523	79
CG1722	210
CG1494	328
CG1718	1033
CG1801	100
Rpt6	63
CG33713	131
SLIRP1	922
Dd	1534
CG1486	750
tty	4406
fliI	906
dod	430
peng	64
sol	3476
Sep1	853
waw	3331
bbx	912
slgA	1257
Hlc	341
mst	686
lcs	119
whe	124
DIP-beta	3133
CG10918	81
Ir20a	3
Cyp6t1	118
GCS2alpha	344
CG17450	214
CG33502	154
CG32820	326
CG32857	154
CG32819	326
CG32500	154
DIP1	1262
CG40813	3
CG41562	3
CG14621	822
CG14615	746
tilB	39
wap	1788
Usp2	1965
CG14613	849
CG14618	141
CG12576	883
Cp110	1077
l(1)G0196	1193
CG17600	209
S6kII	2935
CG17598	2033
CG17599	67
CG17601	267
Cda4	330
CG12446	384
fog	2733
CG42346	3527
CG34334	228
CG41106	424
CG40486	93
CG40485	1038
stnA	5528
stnB	1687
FucTC	159
Rab21	240
CG13865	1836
zyd	1514
CG12061	69
CG17167	1022
CG17163	876
CG17168	147
CG17169	173
CG17159	3173
CG17162	2151
su(f)	327
ATbp	1004
CG11023	877
l(2)gl	1474
Ir21a	99
Cda5	1122
dbr	498
galectin	116
CG11374	77
net	850
Zir	171
CG11377	382
Nhe1	514
Sam-S	2070
ND-15	83
CG13694	351
CG4822	2157
CG3164	508
Gs1	793
CG31975	899
ovm	236
CG31974	56
CG11454	136
CG42399	146
CG3709	141
CG3436	128
CG33635	111
spen	1986
mRpL10	68
CG11617	304
Tbc1d15-17	870
kis	1453
CG13693	246
Rpp30	158
CG3645	77
CG17075	3836
CG3345	315
mbm	58
CG11555	118
CG17078	210
smo	656
CG11601	505
CG3625	504
Amnionless	153
CG11562	223
U2af38	666
Stip1	403
Pi3K21B	2577
Plc21C	2674
CG11912	59
CG11911	112
CG33127	109
CG43755	500
CG31921	84
Ent1	356
al	172
CG4213	142
RpI135	78
AP-2alpha	1361
ebi	905
CG13690	126
RpLP1	309
CG11885	49
CG13692	57
BBS8	33
ex	1455
crq	770
shv	272
CG4133	623
CG4297	1642
MED15	245
ush	607
cbt	544
lwr	1104
Spp	458
Ets21C	2439
nAChRbeta3	146
rempA	198
Tspo	211
CG11835	229
CG2794	146
Nle	63
Sf3b1	260
Ipk2	176
cold	501
Ptth	69
Pph13	302
Gsc	642
CG13689	1094
lectin-21Cb	138
lectin-21Ca	106
CG2839	60
ds	949
Hsp60B	113
Eaat2	865
GABA-B-R3	4858
CG12506	102
CG13946	103
CG13947	95
Gr21a	64
CG3544	2558
Pkg21D	110
Nnf1b	102
Dbp21E2	72
Saf6	146
Pex12	1123
CG15880	55
PGAP2	431
Clp	243
CG3662	564
CG3862	107
dock	1321
drongo	1044
CG4291	195
kraken	159
CG13949	535
CG13950	113
aru	320
dbe	69
PNUTS	738
CG15824	1112
ninaA	100
Lsp1beta	150
GluRIIC	72
CG4341	649
IA-2	5578
CG4375	174
CG4415	221
S	2367
ast	96
Atg4a	2512
CG4629	931
mtRNApol	440
CG14339	54
CG14340	191
Pino	1083
CG4552	461
Iris	149
CG4577	1203
MFS3	323
l(2)10685	76
Tfb4	72
Vps29	356
capt	357
Tango14	123
CG5080	157
IntS14	67
CG14341	52
Plap	74
CG31922	27
Charon	43
CG4887	220
CG4896	2910
CG5126	201
Tgt	184
CG5001	367
CG5139	137
CG43348	349
CG43349	214
CG5011	121
CG14342	278
CG42329	334
CG5397	876
robo3	2913
a5	129
CG5440	680
CG33923	3
CG33922	3
Cdlc2	253
CG5556	135
CG5561	72
CG31924	83
CG5565	66
CG31659	49
NLaz	313
CG14346	89
robo2	1529
CG43401	315
CG43402	554
CG31928	292
CG33128	96
CG31926	95
CG31661	151
CG18131	214
CG7420	165
CG18132	68
halo	202
Or22a	108
Or22b	101
haf	1888
CG10869	127
CG31935	224
CG14352	179
RFeSP	344
chinmo	8536
cpb	738
CG17660	643
mRpL48	183
frtz	453
Rim2	862
Eno	576
Rrp40	238
CG31937	124
CG17652	373
CG17646	529
CG17712	187
CG17648	82
Gr22f	3
CG17650	118
Gr22e	3
Gr22d	3
Gr22c	3
Gr22b	3
Gr22a	3
CG31933	17
CG31664	235
c-cup	168
wry	1743
CG31663	222
CG7295	206
CG15358	410
Wdr62	1327
CG15357	158
CG33673	28
erm	820
Der-1	229
CG15356	1082
CG15362	175
CG7289	124
Got2	197
Npc2a	108
Obp22a	368
CG33543	675
CG15353	144
Nplp4	220
CG4238	853
CG42296	119
lectin-22C	50
Su(dx)	1192
Kebab	480
Or22c	3
dpr3	1066
CG12674	119
CG4259	1027
GlyP	413
tho2	322
CG11723	606
TBCD	214
AIF	495
CG15382	537
aop	1684
CG10874	512
CG34172	50
CG31668	55
CG33124	134
CG15385	678
Uch	235
CG34174	23
CG10880	362
CG42371	326
CG15386	75
mio	218
papi	307
CG15387	256
sau	976
Sec24CD	945
Tengl3	59
Tengl2	45
Tengl1	60
CG4267	916
Ser12	105
CG17239	77
CG17234	21
Send1	100
CG4270	102
CG34049	39
CG17242	253
CG4271	27
CG31681	128
CG42658	357
CG17237	129
robl22E	108
CG31949	174
CG16995	204
CG9967	125
eys	1070
Rab5	1268
Axud1	1159
CG3597	120
CG3609	58
CG15390	61
Atxn7	332
Eogt	72
PIG-Wa	19
CG3557	74
CG43750	281
VGlut	2967
CG18641	263
CG31948	147
CG34448	20
CG34447	56
CG9886	2235
