Geneid	Length
l(1)sc	771
Pgcl	1221
ase	1458
Cyp4g1	1668
ebo	3180
CG13373	531
CG32817	363
CG3176	364
CG18273	4131
CG3156	2076
CG17896	1563
CG17778	381
svr	4876
elav	1449
arg	1053
CG4293	1323
Appl	2688
vnd	2288
CG13366	3345
CG13365	342
Vsp37A	600
CG13369	912
CG13364	192
CG17829	1401
RpL36	345
l(1)1Bi	3399
Dredd	1500
su(sable)	3975
CG13367	1224
Roc1a	408
Hmt4-20	3900
SkpA	486
sdk	6832
CG13362	966
CG5254	918
CG13361	1434
CG5273	1407
RpL22	897
fz3	2157
tw	2295
CG13360	1263
CG16989	2820
Rbf	2535
CG13359	1479
CG13358	903
Sec22	639
CG43867	6378
CG14635	357
CG3713	249
CG14634	279
CG11664	762
CG11663	456
CG3711	2994
MED22	429
CG3708	1086
CG3706	1332
CG32815	1146
TRAM	1104
CG3704	1146
mus81	1278
CG3703	2133
CG3699	753
CG3690	1674
CG18823	318
TfIIA-S-2	321
CG14631	396
su(w[a])	3415
CG11638	1161
CG32814	732
CG3021	1167
CDC45L	1725
CG33082	549
CG14630	1218
CG42259	276
CG14629	957
CG3655	1788
CG14628	423
eIF4E7	1287
CG11378	936
CG11384	1764
CG11379	603
CG14627	810
CG14626	1026
CG11380	1707
CG14625	2268
CG11381	1308
CG14624	690
CG11382	1515
CG11398	987
CG3638	4464
CG11403	2583
Atf3	2064
CG32812	675
DAAM	4389
CG32811	231
fs(1)N	6354
CG11409	3837
Naa30A	1131
MTPAP	1836
Tsp2A	732
CG12773	2136
CG11417	2313
png	873
CG14770	453
ssx	1561
AMPKalpha	1746
CG3719	480
CG32813	1743
CG11448	1474
futsch	16485
Gr2a	1284
CG14785	1410
Lrpprc2	3216
CG14787	780
Ns3	1818
O-fut2	1470
CG14777	588
CG14778	558
CG32808	852
pck	827
CG14780	906
Rab27	747
mei-38	1068
rush	948
sta	810
inc	633
Nmdar2	3308
CG14795	348
Mur2B	5393
br	4971
dor	3006
CG3740	420
hfw	1833
CG32809	3926
CG14797	663
b6	1674
CG14798	480
a6	1227
CG3795	915
Scgdelta	1212
prage	2732
Adar	2092
CG32806	615
CG14810	606
CG14811	711
CG14812	300
deltaCOP	1596
CG14814	3156
MED18	674
Pex5	1842
CG14803	3306
Pgam5	867
Vps26	1434
CG14817	318
CG14805	1518
CG14818	288
CG14806	528
trr	7293
mRpL16	729
arm	2529
CG32803	726
CG32801	474
Edem1	3013
mip130	2958
Rbcn-3B	4575
eIF2Bepsilon	2007
Ocrl	2550
CG11596	1368
CG3857	1461
CG3587	897
Hr4	8086
PIG-K	1065
east	7044
Actn	2843
usp	1524
CG4313	1623
CG4325	474
moody	2010
Sik2	4194
CG4281	2088
CG14054	615
CG4199	1779
CG4194	792
Rtca	1083
CG4045	768
CG4025	738
CG16903	1680
Unc-76	1422
csw	3405
ph-d	4611
ph-p	4767
D2hgdh	1599
Pgd	1443
bcn92	276
wapl	5223
Cyp4d1	2074
CG3630	1113
ND-B14.5A	309
Cyp4d14	1530
Cyp4d2	1503
Cyp4ae1	1488
pn	1215
Nmd3	1563
CG17776	210
CG17777	330
CG3457	576
Mct1	1878
CG14053	690
FarO	1512
SmydA-8	2334
Vinc	2883
CG14052	489
pcx	10251
kz	3576
fs(1)K10	1389
Or2a	1191
crn	2106
CG3191	927
CG3091	909
CG3078	2232
temp	1194
CG3071	1605
CG2924	1191
CG2918	2769
Vml	1734
CG2865	1302
Raf	2217
CG14050	777
CG2854	1473
Ilp6	321
mRpL14	483
CG2841	3717
PsGEF	9288
CG12496	1059
CG32797	606
gt	1344
tko	514
boi	3358
z	1815
trol	14971
Pdfr	2445
Vha36-3	747
CG13759	684
CG13760	720
wds	1083
egh	1371
Klp3A	3636
Zw10	2163
Smyd3	1404
eIF3g1	807
Tsp3A	912
Seipin	1110
brv3	2250
PI4KIIIalpha	6462
sgg	4429
HLH3B	1128
CG2652	705
per	3654
CG2650	780
CG2658	2457
CG2662	1338
Csat	1120
eIF2Bbeta	1056
CG2680	915
CG2681	1878
CG2685	1656
CG2694	2502
CG2701	2205
fs(1)Yb	3126
fs(1)Ya	2088
vilya	711
dwg	1776
ttm50	1284
CG2712	1503
crm	2946
Syx4	999
kirre	2868
CG32795	1161
w	2061
CG12498	783
CG14416	774
CG14417	990
CG14418	981
CG14419	585
CG3526	690
CG3588	2684
CG14424	789
CG32793	2478
CG3592	747
CG3598	816
CG14420	879
CG14421	714
CG14422	882
CG14423	915
CG17959	444
CG3603	747
rst	2292
CG4116	792
N	8109
CG18508	297
Fcp3C	846
CG3939	405
dnc	5912
CG14265	357
ng2	336
ng3	438
ng1	321
ng4	171
Pig1	516
Sgs4	861
CG10793	1437
Myc	2151
CG12535	615
CG14269	570
CG16782	600
CG10801	1674
CG16781	1158
CG12206	1746
CG10804	2238
CG10802	1308
CG14270	573
CG10803	1911
Gas8	1437
DIP-alpha	1662
CG13021	330
ppk8	1707
CG2875	1491
AstA-R1	1182
Ilp7	477
Parg	2169
Mnt	2373
Rala	705
Tlk	5346
HIP-R	1131
Crg-1	342
HIP	1131
fd3F	2232
ec	5844
CG2901	1947
yin	2484
CG2930	3430
VhaAC39-1	1050
CG15239	1479
CG42541	4254
CG2938	2586
CG2941	2733
CG32786	2733
CG32783	2733
Vap33	807
lva	8337
CG6428	1893
CG6414	1749
CG43689	5225
CG6379	2364
CG15375	699
Xpac	888
brn	975
cib	387
Nsun2	2238
dgt4	564
Tip60	1630
tyf	5733
GlcAT-I	918
Fas2	3119
CG43288	180
CG15571	456
CG15570	4071
Femcoat	603
Muc4B	1488
CG43134	246
CG43135	198
CG15576	369
CG12691	450
CG15572	1455
CG15577	297
CG15578	267
CG12692	1659
CG15579	282
mei-9	2883
CG2982	1959
mRpL33	192
norpA	3365
CG12693	1275
CG3626	2817
CG12688	282
bi	3078
CG3556	1785
rb	3480
CHOp24	624
CG3568	1524
Usf	1311
CG15912	738
CG11436	1395
CG3527	756
CG11444	645
CG3546	1890
CG12684	693
peb	5682
CG12184	2961
CG12179	3966
pon	2010
CG3081	1749
CG3062	756
HLH4C	573
mRpL30	540
Torsin	1020
Cbp80	2400
CG15473	2142
CG3009	1123
fzr	1434
Pp2C1	4281
ctp	267
l(1)G0334	1329
CG7024	1437
Proc-R	1635
CG15472	903
Klf15	933
CG2871	1224
CG15471	384
CG6978	1437
CG2861	5727
CG12682	711
CG42594	3117
boil	1350
CG6927	1572
CG32772	1560
CG4041	2457
CG6903	1728
CG44774	1866
Ptp4E	5335
CG15468	870
CG12680	645
ovo	4612
CG32767	3843
rg	11652
CG15465	1266
Rpn13R	972
CG5062	1743
CG42749	1087
CG3323	2247
CG17764	816
Cdk7	1059
snf	648
TrxT	471
dhd	321
CG4198	1431
CG15930	1539
Sas10	1284
Rnp4F	2823
Mcm3	2457
CG3309	1902
XRCC1	1842
CanB	510
SK	4230
NAAT1	1923
spoon	1821
Usp16-45	3378
CG16756	456
CG15784	1662
SPR	1305
frma	1833
CG32762	600
CG4151	546
CG12730	444
Vsx2	1935
Vsx1	2511
CG34435	897
CG34434	1380
RhoGAP5A	1482
Mlc-c	490
l(1)G0045	2571
CG42492	3293
CG42265	4788
Sirt4	936
CG4119	2994
Rab18	591
RpL35	372
Tre1	1197
Gr5a	1332
CG42449	931
PGAP1	2940
cv	771
CG3149	1668
CG4096	3069
CG33080	2901
CG32758	1655
CG15773	1436
IntS6	3852
CG4078	2955
CG15772	777
lin-52	471
CG15771	1065
MAPk-Ak2	1077
CG42699	2691
CG3097	1335
CG42264	1902
CG3108	3396
CG15767	1110
CG12239	1950
Cpr5C	435
Prosbeta2R1	921
CG44329	459
CG15766	648
CG15765	2619
CG12729	699
CG43136	576
CG43137	225
CG15764	879
GAA1	2022
mof	2481
Usp30	1674
CG16721	1482
Act5C	1128
CG4020	1482
CG12236	1865
Shmt	1611
CG3726	2069
CG12728	1431
CG32756	1377
CG6041	924
CG32755	945
CG6048	1086
CG6067	921
fs(1)M3	5508
Grip	3174
CG5966	1620
CG4766	1104
mab-21	1095
rux	1005
MCTS1	546
CG5937	6153
CG5921	2667
CG43115	552
CG5928	699
Tsp5D	861
CG4666	579
CG4660	783
raptor	4863
Mipp2	1359
Nep1	2547
Ca-alpha1T	9769
CG32750	1569
CG32751	1575
CG43090	507
vanin-like	1674
Btnd	1659
Efr	1056
sqh	522
dtn	4224
CG14445	1086
Rbcn-3A	10278
Spx	1041
schlank	1200
CG3781	663
Spt6	5493
CG3566	404
Ubi-p5E	1602
CG11700	903
Top3beta	2625
wuho	1272
Rpt4	1191
mldr	1632
CG15892	891
CG15891	447
CG3815	2634
CG12219	1686
CG3823	885
CG15894	4794
CG42240	1038
CG3842	1218
CG3847	1140
ND-B16.6	462
kdn	1611
swa	1644
Marf	2442
PpV	909
CG33664	480
CG33669	480
CG33668	480
CG42340	2160
CG33667	480
CG33666	480
CG33665	480
CG3918	963
CG3342	1359
Spat	1182
RpL7A	813
dx	2214
CG34417	15705
CG17717	798
Pat1	2058
APC7	1845
pigs	2931
CG14443	2208
CG3226	690
Cdc7	2100
CG3224	486
Ctr1A	723
CG3198	1314
Mcm6	2451
ND-ASHI	525
l(1)G0255	1488
CG4095	1509
Pink1	2163
CG44303	264
CG3184	1068
CG14442	3135
CG14440	954
CG14441	3447
CG3168	1896
RpL17	558
CG14439	1605
CG14438	9939
COQ7	657
shf	1380
C3G	5108
pod1	3798
iav	3369
Nf-YC	1803
xit	1533
Atx-1	690
nonC	9654
mAChR-C	1113
CG14435	909
CG4557	2799
Cht11	1296
CG4558	1229
CG14434	642
CG43736	5343
CG14431	3504
CG32732	1611
CG4586	2031
CG3040	714
ogre	1086
bou	447
Inx7	1314
Inx2	1101
cm	1245
CG42308	183
CG32736	237
CG3032	1293
CG4593	627
CG12541	789
CG14427	756
nullo	639
CG4607	1575
Sxl	2404
CG4615	939
CG4617	1254
CG8300	555
fz4	2115
CG9650	3707
CG1958	693
CG1677	3000
CG2059	924
unc-119	795
brk	2112
Atg5	807
Dok	1866
CG18155	1830
CG42780	762
CBP	1653
CG15034	312
CG1999	630
CheA7a	531
CG42781	117
CG15035	1122
CG32727	366
CG42246	267
CG42704	357
CG42705	261
CG34337	213
CG9657	1803
CG15036	216
CG32726	180
CG11368	195
CG43198	465
CG32719	3660
CG43138	339
CG32720	1008
CG11369	2001
CG12689	555
ct	7149
CHES-1-like	3804
CG15478	1656
Hira	3141
NELF-B	1782
CG12155	1665
Pdp	1425
Rab39	654
Tom40	1032
Ir7a	1842
CG34338	330
CG32718	783
CG1402	999
CG10920	1191
CG1409	450
Ir7b	1965
dec-1	5451
Ir7c	1875
Ir7d	1782
Ir7e	1824
Ir7f	1863
Ir7g	1683
CG10932	1230
Nek2	2205
ND-MNLL	168
CG45089	162
p115	2508
RpS6	744
bys	1308
dpr14	1020
spidey	963
snz	3351
hdm	1458
Ykt6	597
mahe	2835
CG10778	900
RpS14a	453
RpS14b	453
Ubr3	6708
l(1)G0193	2532
CG15332	1713
CG15330	543
sws	4392
sn	1536
Tbh	2010
CG15333	1626
CG2233	1242
fs(1)h	6167
mys	2623
Upf2	3723
CG1571	1953
CG2254	960
CG2256	972
UbcE2H	549
CG2258	2403
Gclc	2151
CG1575	1911
CG2260	1827
cyr	1539
CG2116	1794
CG10958	2229
CG2120	945
Smox	1458
CG17982	903
alpha-PheRS	1494
CG2129	1395
CG15336	477
CG10959	1329
Gbeta5	1074
CG18262	1407
Traf6	1425
GIIIspla2	651
CG15337	1215
CG10761	969
Or7a	1239
CG2278	1965
slpr	3465
sdt	6551
CG2147	495
sni	741
Trxr-1	1871
ND-75	2193
CG1632	3168
Corp	639
CG15343	639
CG1636	1146
nAChRalpha3	2385
CG1387	2865
CG10555	2778
PIG-T	1899
lawc	219
Trf2	5145
CG32712	549
Miga	1575
CG1440	1653
CG12123	654
org-1	2097
CG32713	552
CG15347	687
Es2	1503
Sptr	783
CG33223	552
CG12116	819
Cp7Fa	879
Cp7Fb	1528
Cp7Fc	963
Cp36	852
Cp38	918
otu	2559
CG33181	2168
Nrg	4216
PIP82	3585
IntS4	3066
CG12112	603
Trf4-1	3003
CG12111	564
spirit	1179
CG12065	2061
CG12081	1209
CG12659	330
Crag	5013
Caf1-180	3549
oc	1644
CG12772	2481
CG11284	750
Ppt1	942
Ogg1	1029
CG11294	783
Hexo2	1866
CG2004	1275
CG1785	1434
l(1)G0020	3025
CG1789	711
Lim1	1515
CG12075	3018
Moe	2004
CG1885	831
Rbm13	1029
e(r)	312
rdgA	5519
CG12661	393
CG43255	405
CG10962	747
CG12662	513
Nost	3990
CG15365	2484
CG10970	309
CG44325	835
CG7246	1806
HP1b	720
APC4	2325
CG32708	717
CG32706	690
CG6999	699
CCT2	1605
CG7766	4219
Bx42	1641
Arfrp1	600
AP-1gamma	2963
fend	963
CG7065	3693
fh	574
Bap111	2247
His3.3B	408
Ost48	1347
Dlip1	528
CG9034	231
Zpr1	1371
CG44532	549
mei-P26	3618
CG12115	789
CG12057	657
CG12056	861
CG12106	633
CG12118	852
su(r)	3093
SmydA-9	1500
Obp8a	489
CG15368	486
CG15369	366
t	1161
CG15370	1110
Gr8a	1155
CG12121	2214
Ir8a	2808
mxc	5511
Larp7	1785
amx	852
Dsor1	1188
CG17754	1965
ric8a	1719
Erk7	2926
CG17440	1098
Cfp1	1989
CG16892	1398
c11.1	5226
lz	2478
c12.1	777
c12.2	4209
CG34449	3190
CG34450	1125
BCL7-like	462
mgl	14307
CG44815	357
CG32700	654
CG34028	567
CG34026	351
l(1)G0320	906
RpS28b	195
CG15317	579
Cubn	11250
LPCAT	1599
CG42395	537
Hex-A	1623
Gga	1980
Lst8	939
LysRS	1853
CG42797	4366
Ptpmeg2	2547
CG3106	2226
nej	9846
btd	1932
Sp1	2193
CG1354	1225
CG32698	981
Ser7	1191
CG45060	228
CG45061	228
CG32695	237
CG15247	1065
CG1468	618
CG9686	486
CG9689	519
CG9691	363
CG15249	561
CG1986	1212
Idgf4	1326
CG1791	1002
CG1889	1015
CG43386	924
CG15252	1761
CG32694	2445
CG33557	450
CG2990	3300
Cht6	14889
Yp2	1326
Yp1	1317
CG15312	1444
Gr9a	1023
ZAP3	5671
CG2972	1416
CG2974	690
RhoU	1748
CG12645	618
CG43902	3660
CG15309	342
ATPsyndelta	471
CG2962	1128
CG15308	285
CG34408	5380
Ipod	1047
Hk	3611
CG12643	231
alpha-Man-Ia	3216
CG2909	1515
Gip	792
CG15306	1071
CG43740	1488
l(1)G0289	1875
CG32679	762
CG17841	1287
CG32686	3246
CG2898	1053
CG32681	4518
Psf3	636
flw	1383
CG32683	2412
RabX2	585
CG12640	345
Or9a	1176
Neb-cGP	144
nocte	6927
CG2889	1743
CG2887	1026
PPP4R2r	1827
CG32687	1131
spri	7191
CG15296	507
Rab9D	591
Hmr	4239
CG2124	1887
CG1628	1377
CG43347	8052
Rab9Db	591
CG9806	2733
X11Lbeta	6417
CG2111	2793
Rab9E	591
CG12637	876
stx	3366
ras	1611
Rph	2000
Tango5	1590
Atg8a	426
BTBD9	2166
CG15211	531
Ant2	921
sesB	936
Imp	2006
sbr	2016
CG15210	207
CG15209	441
CG32669	1812
CG17333	729
CG2202	2667
feo	2013
sofe	1821
CG2186	3384
CG2157	741
CG1637	3808
Ork1	3076
CG1582	3864
CG15208	1095
CG43901	6843
v	1137
CG2145	1776
Myo10A	10521
Rab9Fa	591
Rab9Fb	642
C901	1677
CG42339	1283
SmydA-4	1618
CG1552	552
CG1545	384
CG1537	405
CG15203	384
sev	7662
Vago	480
CG2076	1023
CG2061	1257
CG42249	2378
Hsp60A	1719
CG11122	10617
Rpt3	1239
Gtp-bp	1842
Klp10A	2415
CG44385	837
CDK2AP1	885
ssp7	264
CG15199	348
CG15202	345
CG15201	339
Ran	648
Lint-1	1806
rtv	453
Dlic	1479
CG32668	2589
antdh	750
CG1394	501
CG15200	339
CG11106	336
CG44422	2809
CG15198	366
Ir10a	1796
sisA	567
l(1)10Bb	432
CG1657	5136
Kap3	3149
CG34348	969
GCS1	2547
CG11756	609
CG1738	546
CG11752	327
CG1737	2829
dsh	1869
Pa1	366
hop	3531
Tim8	264
dlg1	5154
CG15196	1335
Gr10b	1119
Gr10a	1224
Or10a	1218
Gs2	1119
Evi5	2472
Sk1	1923
HP5	2563
CG43155	1233
Cyp4g15	1722
Uba5	1212
Spase25	597
CG33235	4752
Drak	2022
CG1572	480
PGRP-SA	609
RpII215	5661
CG11699	438
Kmn1	549
CG11697	720
CG11696	1992
e(y)2	303
CG11695	1654
nod	1998
CG1561	1905
rho-4	1251
CG2533	540
CG2247	3144
CG1703	2703
RPA3	336
Met	2148
Ptp10D	6036
CG2371	714
bif	4317
PhKgamma	1764
CG2444	342
FucT6	1857
Amun	1650
prtp	1250
Tango10	1761
CG15221	1635
inaF-D	1059
inaF-B	243
inaF-A	267
inaF-C	420
m	2046
CG9360	753
dy	2097
Karl	798
CkIIbeta	894
Hsc70-3	1968
CG1578	2703
rudhira	6773
CG15741	405
Cyp28c1	1515
CG15740	2925
p24-1	630
CG10347	1740
ATP7	3762
Nrd1	3441
CG1847	1026
CG11802	1047
CG15739	924
CG10352	945
CG10353	3087
SelG	330
CG1840	354
sicily	1002
wisp	4119
Upf1	3540
CG43156	210
pot	2889
Sclp	1082
CG10362	3111
cac	6468
gd	1609
tsg	747
CG18130	2118
fw	3522
CG1806	1197
CG1492	1776
regucalcin	957
Chrac-16	420
Lsm12	651
Tango4	1446
Usp7	3387
Cyp311a1	1449
Cyp318a1	1608
Ten-a	10307
Uch-L5R	1020
Muc11A	4656
CG34323	336
CG12721	516
CG15734	321
CG11356	744
CG2750	5646
CG1924	1710
CG32655	990
CG45603	363
CG2577	1032
Ir11a	1926
CG32651	1854
CG2574	717
Pkcdelta	6613
CG15927	567
CG15731	957
Rab40	795
CG42258	1413
Cpr11A	810
Lsp1alpha	2448
Mks1	2097
CG2556	1410
hwt	5547
Cpr11B	591
CG11138	1890
LIMK1	3830
CG1824	2283
Sec16	7842
CG1463	1008
CG2543	1716
CG11085	885
CG15728	894
Aven	882
CG2540	933
Tomosyn	5056
CkIalpha	1011
Tis11	1308
Smr	10821
CG15725	2235
CG4004	1758
ade5	1287
CG12717	2043
CG3812	1029
CG32647	699
Pde9	4869
CG3775	1965
CG4661	1899
CG32650	1038
CG32649	1983
CG4407	966
CG4404	924
mRpL49	537
Brms1	777
CG4645	1080
fne	1068
hec	1458
CG32642	1119
Mur11Da	1878
CG15721	2682
CG12716	1254
CG32643	303
rad	5399
CG15719	480
CG2209	459
CG12715	1515
hep	3574
lic	1002
CG2200	720
CG43313	2457
Fer3HCH	558
CG42237	1089
CG32638	477
CG15717	756
MFS10	1677
CG32645	2559
CG4318	708
CG4332	1686
Bap60	1545
CG12096	1518
Lgr4	2437
CG32640	396
CG32641	396
CG12723	1875
CG2453	903
sno	4959
CG44437	561
REG	735
mew	3756
CG32639	426
CG15742	609
comt	2235
HDAC4	3807
CG15743	1065
CG15744	5391
CG1764	804
CG1622	1216
IP3K2	3471
Jafrac1	582
RpS15Aa	390
CG15747	1161
Syt12	2361
dmrt11E	1131
CG1640	1725
Rbp1-like	826
Tim9a	285
Yippee	415
CG1662	735
CG1673	1329
CG12725	489
GstT4	711
CG1998	1259
Set2	7086
Neto	3084
CG34324	801
CG15754	843
CG44428	285
CG15756	894
Cpr12A	519
CG11816	1112
CG32631	936
CG32633	855
CG46311	120
Tango13	1539
up	1277
CG11178	2121
Ndc80	2025
BthD	747
tth	1284
Tango2	1020
CG2691	4152
NFAT	4509
Lig4	2754
CG11164	1020
CG15760	2070
CG11162	834
CG12177	1086
CG11158	1032
Nadsyn	2361
Nna1	6335
CG9941	2367
mus101	4275
g	3176
Grip91	2751
CG11134	681
CG11151	345
Pdcd4	1527
CG32625	432
Rtc1	1152
Yp3	1260
rdgB	4045
CtsB1	1020
CG11103	516
inaE	4358
CG10993	630
CG10996	1176
CG11095	849
Clic	780
Nup93-1	2469
jub	2199
AMPdeam	2934
mamo	5925
CG11068	897
ben	453
Ste12DOR	516
Ste:CG33247	516
Ste:CG33246	516
Ste:CG33245	516
Ste:CG33244	516
Ste:CG33243	516
Ste:CG33242	513
Ste:CG33241	516
Ste:CG33240	516
Ste:CG33239	516
Ste:CG33238	516
Ste:CG33237	516
Ste:CG33236	516
CG12479	222
CG12480	1833
betaNACtes1	783
CG1368	558
CG11581	1002
CG11584	1986
CG32603	1035
CG12481	360
CG11585	1026
CG13403	474
yl	5991
CG11590	594
l(1)G0007	3666
l(1)G0469	1056
CG11674	1032
mRpL38	1248
CG42271	3857
Fbxl4	2007
CG1434	1419
mRNA-cap	1947
CG32599	951
mud	8049
CG46317	45
CG1461	1503
CG13404	462
na	6699
Muc12Ea	9807
CG9400	924
betaNACtes2	591
betaNACtes6	786
dpr8	1032
betaNACtes3	786
betaNACtes4	789
CG9411	2979
CG12540	441
CG14414	639
mRpS25	501
nmdyn-D6	453
CG9413	1672
NetA	2182
CG5321	1239
NetB	2379
CG43088	1086
hog	447
CG15890	1797
CG5334	630
CG5347	855
Ag5r2	762
Ag5r	768
rut	6744
CG14408	2131
CG14411	2529
CG14410	603
CG14407	477
CG32590	549
Flo2	1480
CG12539	1878
CG9522	1848
CG9521	1863
CG9519	1866
CG9518	2109
CG45065	1839
CG45064	843
CG9514	2178
CG9512	1869
CG9509	1938
CG14406	309
CG12398	1899
Eo	1971
CG9503	1878
CG32591	1176
pdgy	1791
CG9030	630
eag	3843
hiw	15699
be	2582
CG5541	1389
ND-B18	351
opm	726
dob	1440
Lsd-2	1238
CG33177	501
CG33178	531
CG9065	264
CG15027	540
CG5599	1386
Rab3-GEF	6819
CG9072	447
Cyp4s3	1485
drd	2481
RpL37a	279
CG9095	3480
CG43737	4815
CG32588	510
CG5662	876
CG43075	522
CG43076	480
CG9101	594
PPYR1	927
CG9106	429
CG5877	2952
gce	2877
Top1	3116
dah	1947
CG9114	1857
HDAC6	3641
CG9123	1302
CG12608	1329
CG6227	3672
acj6	1188
Pp1-13C	906
CG9164	951
Cngl	6526
Scamp	1074
Ahcy	1296
CG11655	1365
shtd	6090
CG6299	615
CG6294	1578
CG15642	549
CG15641	366
Grip128	3276
CG6308	573
mh	2172
CG6324	2769
CG6340	1844
Gmap	4194
Ac13E	5109
CG42300	543
CG7860	996
CG15643	636
CG9213	2061
CG42299	546
cerv	690
CG7872	999
CG9215	1680
CG8097	1338
CG9220	2496
CG8105	1449
sog	3114
CG8117	486
CG8119	732
CG15646	1230
CG12708	1215
CG15599	3432
CG8128	990
CG9240	498
Pis	728
CG8134	1035
CG9281	1833
CG15601	831
CG8184	15468
CG8191	1035
CG12379	522
MagR	393
Arp6	1194
CG11679	1260
CG8206	573
CG8944	2286
CCT6	1599
CG8239	1164
Graf	3075
CG8260	1288
mRpL3	1086
CG17209	4149
CG8952	828
CG33172	2994
CG43672	4827
CG43673	690
Efhc1.1	2379
Paf-AHalpha	675
mRpS30	1671
Rhp	2154
CG8974	831
CG32581	849
CG15602	1026
PGRP-LE	1035
sd	2119
CG8509	1296
Chc	5034
CG8565	2370
ArgRS	1995
CG8578	1188
sun	194
UBL3	1041
CG15914	1131
Myb	1971
AlkB	996
Gbeta13F	1020
Gapdh2	996
CG16952	3078
tay	7458
MSBP	744
CG15916	813
shi	2713
CycD	1431
Lrp4	6027
CG8916	1836
Lcch3	1488
Ranbp16	3417
Stim	1732
CG8924	1542
Rrp47	477
mmd	4638
Or13a	1254
CG42766	315
CG9170	3738
CG8931	1263
ND-20	663
eIF5	1392
CG46312	165
exd	1128
CG8939	2451
vap	2862
CG12698	1740
Muc14A	48669
CG12395	762
dpr18	1557
Nipsnap	819
Tob	1692
CG8958	1863
CG42353	3066
CG42354	1509
disco-r	3933
disco	1704
CG12507	912
kat80	2457
Mfe2	1794
Prosalpha4	747
eas	1578
CG32576	426
UQCR-14	333
caz	1197
CG9911	1236
CG3632	3750
CG3679	1929
CG9914	945
CG9915	2460
SWIP	3306
Cyp1	681
CG9917	903
CG32579	1118
CalpC	2043
CG9919	954
CG9921	306
Dsp1	1215
sl	3708
U2af50	1294
PIG-Q	1443
nonA	2430
Fur2	5047
CG9992	966
CG4239	828
TH1	1734
mei-41	7551
CG9981	3180
CG4301	4131
Traf-like	1493
AnxB11	1533
hang	6669
CG9947	1084
rngo	1374
eIF2alpha	1023
CG34015	417
eIF4H1	1175
para	6796
Cnx14D	1917
CG9903	1362
CG9902	3411
Arp2	1197
Pp2B-14D	1710
CanA-14F	1752
CG13014	696
SMC3	3600
Ubc7	501
CG9784	1557
Nup153	5787
mbt	1917
CG9782	678
Rok	4239
CG9777	1239
RpS19a	468
SNRPG	228
mthl1	2028
CG32573	1176
CG42512	300
CG9723	1362
r	6672
CG15865	3252
CG13012	387
CG13010	402
sing	528
Axs	1938
Sep4	1285
CG4678	1683
CG9676	753
spheroide	747
CG9673	783
CG4653	762
CG9672	759
CG13008	2631
CG34325	537
CG32572	1725
goe	2637
TwdlX	1038
TwdlY	741
TwdlZ	630
CG32568	975
Twdlalpha	1164
if	4188
mRpL22	699
CG9609	1209
Sap30	519
Rrp45	1236
CG4768	807
CG9132	738
CG4789	822
CG9125	1125
CG13005	1440
ppk28	1818
CG4829	2466
CG46306	90
CG13004	651
RSG7	1941
CG13003	3474
CG4872	1065
Nprl2	1236
Rcp	714
DENR	567
CG4880	1053
CG13002	636
CG33252	522
CG4928	1656
wus	1218
CG13001	1005
RhoGAP15B	4656
CG13000	330
Ubr1	5472
CG45002	3564
CG43996	981
CG43997	417
CG43077	864
wcy	2796
CG4949	591
CG8945	4290
CG4955	1551
CG16700	1404
CG4991	1488
Arpc3B	522
CG5004	3854
mei-218	3558
mei-217	837
RpS5a	684
Chchd2	510
xmas-1	2208
xmas-2	4110
baz	4680
CG8918	1488
CG5070	627
CG32564	1227
CG32563	510
CG12995	519
CG18258	1404
CG5162	1233
CG12998	339
CG5172	557
CG34327	660
CG10598	519
CG10597	600
f	6880
CG8915	2928
CG42854	480
CG8675	702
CG8664	642
CG5445	909
CG8661	594
Fim	2001
B-H2	1951
B-H1	1637
CG8611	2933
CG12994	201
CG5613	2008
p-cup	1614
CG8568	2277
CG43658	7234
ppk23	1812
Ankle2	3562
CG12991	1413
CG12992	1296
X11L	3510
stas	1030
CG8326	996
corolla	1662
ND-24	726
CG8289	1008
CG5800	2478
RhoGAPp190	4863
IntS2	3315
beta-Spec	6950
CG12990	1989
chas	4734
CG8188	627
par-6	1053
CG8173	1194
CG42684	6926
unc-4	1768
OdsH	1146
CG12986	375
Socs16D	3063
CG6398	870
e(y)1	834
CG8142	1059
Ucp4A	1020
CG15814	963
Spt7	1077
CG32554	717
CG32557	1935
CG6762	486
Arp8	1821
CG6769	1227
mnb	3230
CG12985	1110
CG6788	1074
GSS	1845
CG32495	1845
CG7772	492
Vps4	1326
CG6847	3000
Sh	2968
CG12672	1593
CG6867	2847
CG15373	3411
Dhc16F	12243
CG7536	2022
Ada3	1764
CG7206	1270
scu	765
RhoGAP16F	1744
Mvb12	1056
Taf8	984
CG7135	1251
wupA	1152
CG43133	378
ari-1	1509
CG43229	246
Frq1	561
Frq2	561
Andorra	747
Hesr	447
Him	576
CG33639	1435
upd2	1110
CG15059	441
upd3	1203
upd1	1239
CG6023	915
CG6123	1842
CG6106	1458
CrebB	1232
por	1575
CG6179	921
betaCOP	2892
Tsf1	1923
CG32549	2357
CG34328	399
CG15056	1197
CG42323	777
CG32548	1281
CG6290	645
CG32551	312
CG43841	225
CG32547	3024
CG43843	1035
Hayan	1911
psh	1182
CG15046	1482
CG15044	480
CG15043	489
GalNAc-T2	1773
Xrcc2	750
Wnt5	3012
Ggt-1	1737
