Geneid	Length
Gr10a	1559
Or10a	19
Gs2	842
Evi5	803
Sk1	472
HP5	291
CG43155	96
Cyp4g15	535
Uba5	136
Spase25	143
CG33235	50
Drak	731
CG1572	242
PGRP-SA	330
RpII215	360
CG11699	89
Kmn1	44
CG11697	95
CG11696	127
e(y)2	142
CG11695	70
nod	152
CG1561	15
rho-4	249
CG2533	135
CG2247	127
CG1703	180
RPA3	86
Met	744
Ptp10D	693
CG2371	319
bif	329
PhKgamma	782
CG2444	372
FucT6	504
Amun	1401
prtp	605
Tango10	417
CG15221	150
inaF-D	285
inaF-B	108
inaF-A	1
inaF-C	119
m	435
CG9360	109
dy	799
Karl	1407
CkIIbeta	591
Hsc70-3	701
CG1578	589
rudhira	1622
CG15741	16
Cyp28c1	2
CG15740	48
p24-1	187
CG10347	209
ATP7	330
Nrd1	156
CG1847	77
CG11802	233
CG15739	182
CG10352	266
CG10353	989
SelG	113
CG1840	144
sicily	306
wisp	749
Upf1	402
CG43156	117
pot	291
Sclp	328
CG10362	337
cac	787
gd	78
tsg	36
CG18130	102
fw	1679
CG1806	329
CG1492	127
regucalcin	392
Chrac-16	88
Lsm12	541
Tango4	92
Usp7	781
Cyp311a1	39
Cyp318a1	182
Ten-a	3976
Uch-L5R	113
Muc11A	51
CG34323	51
CG12721	88
CG15734	81
CG11356	30
CG2750	97
CG1924	19
CG32655	148
CG45603	89
CG2577	127
Ir11a	51
CG32651	72
CG2574	94
Pkcdelta	1088
CG15927	140
CG15731	73
Rab40	357
CG42258	1012
Cpr11A	112
Lsp1alpha	92
Mks1	36
CG2556	385
hwt	3547
Cpr11B	124
CG11138	643
LIMK1	461
CG1824	78
Sec16	326
CG1463	116
CG2543	275
CG11085	361
CG15728	209
Aven	137
CG2540	81
Tomosyn	1047
CkIalpha	1014
Tis11	384
Smr	1658
CG15725	344
CG4004	457
ade5	244
CG12717	268
CG3812	642
CG32647	473
Pde9	1927
CG3775	47
CG4661	63
CG32650	82
CG32649	159
CG4407	333
CG4404	237
mRpL49	83
Brms1	185
CG4645	250
fne	3518
hec	289
CG32642	62
Mur11Da	21
CG15721	17
CG32643	87
rad	1579
CG15719	69
CG2209	60
CG12715	36
hep	658
lic	338
CG2200	274
CG43313	619
Fer3HCH	98
CG42237	364
CG32638	496
CG15717	150
MFS10	1706
CG32645	470
CG4318	64
CG4332	58
Bap60	135
CG12096	279
Lgr4	350
CG32640	44
CG32641	44
CG12723	111
CG2453	203
sno	572
CG44437	131
REG	207
mew	819
CG32639	43
CG15742	416
comt	225
HDAC4	1321
CG15743	644
CG15744	312
CG1764	475
CG1622	148
IP3K2	1412
Jafrac1	591
RpS15Aa	203
CG15747	57
Syt12	241
dmrt11E	9
CG1640	756
Rbp1-like	189
Tim9a	127
Yippee	340
CG1662	449
CG1673	372
CG12725	149
GstT4	218
CG1998	441
Set2	225
Neto	596
CG34324	52
CG15754	7
CG44428	145
CG15756	73
Cpr12A	131
CG11816	504
CG32631	77
CG32633	40
CG46311	513
Tango13	1880
up	1166
CG11178	537
Ndc80	97
BthD	41
tth	606
Tango2	445
CG2691	103
NFAT	1116
Lig4	71
CG11164	73
CG15760	477
CG11162	21
CG12177	347
CG11158	24
Nadsyn	819
Nna1	1828
CG9941	301
mus101	108
g	499
Grip91	285
CG11134	157
CG11151	236
Pdcd4	702
CG32625	66
Rtc1	92
Yp3	56
rdgB	653
CtsB1	241
CG11103	196
inaE	809
CG10993	38
CG10996	19
CG11095	75
Clic	299
Nup93-1	101
jub	307
AMPdeam	2117
mamo	3811
CG11068	185
ben	427
Ste:CG33247	30
Ste:CG33246	30
Ste:CG33245	30
Ste:CG33244	30
Ste:CG33243	30
Ste:CG33242	30
Ste:CG33241	30
Ste:CG33240	30
Ste:CG33239	30
Ste:CG33238	31
Ste:CG33237	30
Ste:CG33236	422
CG12479	92
CG12480	21
betaNACtes1	100
CG1368	71
CG11581	24
CG11584	70
CG32603	35
CG12481	26
CG11585	51
CG13403	113
yl	165
CG11590	83
l(1)G0007	332
l(1)G0469	387
CG11674	76
mRpL38	51
CG42271	313
Fbxl4	600
CG1434	386
mRNA-cap	241
CG32599	143
mud	388
CG46317	137
CG1461	362
CG13404	71
na	388
Muc12Ea	94
CG9400	29
betaNACtes2	117
betaNACtes6	117
dpr8	1036
betaNACtes3	117
betaNACtes4	102
CG9411	311
CG12540	112
CG14414	253
mRpS25	89
nmdyn-D6	76
CG9413	266
NetA	684
CG5321	36
NetB	584
hog	78
CG15890	389
CG5334	51
CG5347	104
Ag5r2	46
Ag5r	341
rut	679
CG14408	814
CG14411	424
CG14407	96
CG32590	71
Flo2	2073
CG12539	25
CG9522	30
CG9521	147
CG9519	58
CG9518	945
CG45065	1296
CG45064	437
CG9514	417
CG9512	148
CG9509	702
CG14406	26
CG12398	15
Eo	56
CG9503	285
CG32591	169
pdgy	720
CG9030	104
eag	959
hiw	337
be	267
CG5541	389
ND-B18	252
opm	60
dob	186
Lsd-2	280
CG33177	182
CG33178	50
CG9065	102
CG15027	37
CG5599	102
Rab3-GEF	295
CG9072	83
Cyp4s3	170
drd	280
RpL37a	113
CG9095	571
CG43737	1084
CG32588	81
CG5662	70
CG43075	78
CG43076	99
CG9101	184
PPYR1	76
CG9106	503
CG5877	288
gce	1620
Top1	1020
dah	102
CG9114	212
HDAC6	1446
CG9123	137
CG12608	134
CG6227	237
acj6	750
Pp1-13C	655
CG9164	2761
Cngl	2249
Scamp	116
Ahcy	266
CG11655	104
shtd	106
CG6299	2298
CG6294	106
CG15642	288
CG15641	15
Grip128	80
CG6308	79
mh	84
CG6324	107
CG6340	101
Gmap	1333
Ac13E	1184
CG42300	70
CG7860	252
CG15643	484
CG9213	37
CG42299	20
cerv	425
CG7872	229
CG9215	106
CG8097	303
CG9220	708
CG8105	56
sog	1442
CG8117	69
CG15646	634
CG12708	371
CG15599	68
CG8128	658
CG9240	370
Pis	149
CG8134	103
CG9281	304
CG15601	477
CG8184	540
CG8191	13
CG12379	73
MagR	99
Arp6	87
CG11679	128
CG8206	173
CG8944	189
CCT6	123
CG8239	86
Graf	848
CG8260	119
mRpL3	86
CG17209	126
CG8952	34
CG33172	47
CG43672	65
CG43673	36
Efhc1.1	76
Paf-AHalpha	523
mRpS30	125
Rhp	259
CG8974	603
CG32581	231
CG15602	248
PGRP-LE	937
sd	3496
CG8509	49
Chc	685
CG8565	173
ArgRS	64
CG8578	147
sun	94
UBL3	584
CG15914	25
Myb	719
AlkB	178
Gbeta13F	1203
Gapdh2	117
CG16952	840
tay	348
MSBP	287
CG15916	83
shi	610
CycD	567
Lrp4	571
CG8916	293
Lcch3	290
Ranbp16	680
Stim	204
CG8924	636
Rrp47	159
mmd	1602
CG42766	115
CG9170	424
CG8931	148
ND-20	132
eIF5	1531
CG46312	431
exd	634
CG8939	108
vap	1106
CG12698	80
Muc14A	14
CG12395	124
dpr18	460
Nipsnap	366
Tob	1424
CG8958	51
CG42353	509
CG42354	3794
disco-r	2522
disco	566
CG12507	43
kat80	416
Mfe2	262
Prosalpha4	148
eas	2559
CG32576	126
UQCR-14	122
caz	141
CG9911	517
CG3632	417
CG3679	120
CG9914	392
CG9915	172
SWIP	112
Cyp1	34
CG9917	278
CG32579	182
CalpC	171
CG9919	56
CG9921	395
Dsp1	825
sl	271
U2af50	444
PIG-Q	197
nonA	129
Fur2	859
CG9992	712
CG4239	663
TH1	84
mei-41	63
CG9981	800
CG4301	1622
Traf-like	638
AnxB11	637
hang	449
CG9947	94
rngo	350
eIF2alpha	114
CG34015	82
eIF4H1	365
para	791
Cnx14D	194
CG9903	71
CG9902	86
Arp2	577
Pp2B-14D	609
CanA-14F	911
CG13014	235
SMC3	73
Ubc7	324
CG9784	317
Nup153	914
mbt	507
CG9782	243
Rok	1158
CG9777	91
RpS19a	339
SNRPG	82
mthl1	509
CG32573	495
CG42512	107
CG9723	148
r	333
CG13012	745
CG13010	102
sing	18
Axs	455
Sep4	1147
CG4678	368
CG9676	32
spheroide	75
CG9673	22
CG4653	7
CG9672	30
CG13008	203
CG34325	272
CG32572	318
goe	546
TwdlX	79
TwdlY	126
CG32568	98
Twdlalpha	76
if	544
mRpL22	142
CG9609	258
Sap30	523
Rrp45	136
CG4768	435
CG9132	318
CG4789	30
CG9125	93
CG13005	110
ppk28	239
CG4829	1566
CG46306	429
CG13004	1023
RSG7	626
CG13003	2363
CG4872	108
Nprl2	125
Rcp	20
DENR	123
CG4880	149
CG33252	93
CG4928	1302
wus	388
CG13001	289
RhoGAP15B	617
CG13000	31
Ubr1	359
CG45002	1056
CG43996	20
CG43997	27
CG43077	66
wcy	1377
CG4949	98
CG8945	63
CG4955	137
CG16700	266
CG4991	573
Arpc3B	241
CG5004	1447
mei-218	1657
mei-217	127
RpS5a	584
Chchd2	573
xmas-1	112
xmas-2	92
baz	4957
CG8918	80
CG5070	83
CG32564	68
CG32563	18
CG12995	36
CG18258	21
CG5162	29
CG12998	314
CG5172	105
CG34327	29
CG10598	479
CG10597	46
f	1917
CG8915	90
CG42854	49
CG8675	140
CG8664	33
CG5445	866
CG8661	27
Fim	1285
B-H2	1355
B-H1	216
CG8611	103
CG12994	425
CG5613	88
p-cup	73
CG8568	215
CG43658	3987
ppk23	93
Ankle2	318
CG12991	520
CG12992	418
X11L	636
stas	445
CG8326	69
corolla	48
ND-24	259
CG8289	118
CG5800	87
RhoGAPp190	788
IntS2	220
beta-Spec	361
CG12990	58
chas	2263
CG8188	815
par-6	299
CG8173	212
CG42684	1963
unc-4	362
OdsH	57
CG12986	70
Socs16D	277
CG6398	493
e(y)1	98
CG8142	85
Ucp4A	492
CG15814	437
Spt7	81
CG32554	78
CG32557	122
CG6762	455
Arp8	74
CG6769	162
mnb	2018
CG12985	90
CG6788	12
GSS	414
CG32495	414
CG7772	204
Vps4	164
CG6847	727
Sh	5798
CG12672	114
CG6867	244
CG15373	69
Dhc16F	119
CG7536	943
Ada3	151
CG7206	87
scu	610
RhoGAP16F	1306
Mvb12	454
Taf8	90
CG7135	28
wupA	678
CG43133	41
ari-1	899
CG43229	69
Frq1	580
Frq2	996
Andorra	38
Hesr	24
Him	107
CG33639	1169
upd2	173
CG15059	69
upd3	370
upd1	1143
CG6023	694
CG6123	512
CG6106	22
CrebB	1632
por	101
CG6179	106
betaCOP	149
Tsf1	865
CG32549	1069
CG34328	43
CG15056	104
CG42323	69
CG32548	346
CG6290	14
CG32551	28
CG43841	27
CG32547	332
CG43843	54
Hayan	339
psh	298
CG15046	134
CG15044	115
CG15043	86
GalNAc-T2	550
Xrcc2	55
Wnt5	553
Ggt-1	473
CG6470	158
HisRS	950
Bx	1235
CG6481	107
CG15042	12
CG15047	29
CG15040	358
wgn	500
Rip11	428
CG6540	124
CG6617	174
Ing3	128
CG6659	610
fu	85
CG6696	5
phm	196
Cyp18a1	824
Cyp308a1	30
CG42302	75
CG6873	171
CG12609	41
CCKLR-17D3	242
CG6891	922
CG18259	119
CG6961	150
S6KL	1200
Atg101	230
bnb	678
CG7058	298
CG42450	1100
CG7101	72
Pvf1	330
htk	509
CG7280	278
CG7322	381
Usp39	92
CG32544	30
CG7326	94
CG34401	1490
CG7332	304
CG7358	184
SdhBL	216
CG7378	370
CG43759	1066
Diedel3	31
CG14190	110
CG34330	206
CG7406	86
CG14191	79
CG7423	111
CG15882	112
tgy	12
Obp18a	25
RhoGAP18B	1225
Inx5	339
CG33939	297
CG7556	151
CG7453	106
CG33253	1120
Mec2	80
HP1D3csd	62
CG14194	277
CG7990	375
Ulp1	187
CG14195	724
Mur18B	39
Muc18B	48
CG7884	408
CG14196	534
CG7889	109
CG7992	136
Hs3st-B	502
rictor	289
Vav	519
CG8010	180
CG32537	962
CG32536	74
CG8028	443
CG8034	1063
CG8051	463
out	468
nAChRalpha7	1389
kek5	1257
CG32533	154
CG12200	104
mRpS14	362
Naa15-16	638
pcm	198
ND-18	116
CG12204	22
ksh	90
Pfrx	1710
CG14200	857
l(1)G0156	111
CoRest	785
CG12231	121
CG32532	2299
Grip84	623
car	267
Tao	1520
CG14218	322
CG14204	25
CG14219	99
CG14205	38
RpS10b	184
CG14220	161
CG14207	330
Shawn	1969
Tyler	231
CG14210	80
Tim9b	112
CG12788	628
CG14221	329
Naa20A	109
MKP-4	96
CG14212	33
e(y)3	1550
Rcd-1	543
CG12237	172
Sec61gamma	166
Arp10	260
Ranbp21	884
CG14215	151
CG14223	1428
Ssu72	85
Zw	817
et	149
dome	548
Ubqn	193
CG14227	23
Mer	357
CG14229	299
Cdc42	158
CG14231	27
CG14232	241
CG14230	235
meso18E	979
CG12531	812
AP-1-2beta	111
CG14234	419
COX6B	156
CG18809	912
CG33932	603
Rpp20	98
parvin	148
Alr	250
Pmp70	1097
CG12702	706
zld	1262
SkpD	72
SkpC	66
SkpE	81
pico	1948
Nup205	134
THADA	66
Hers	2052
amn	2568
CG45486	126
CG45487	126
CG45488	117
CG45489	126
CG45490	117
CG45491	126
CG45492	117
CG45493	117
CG45494	117
CG43784	117
CG12655	36
Nep3	627
CG17003	130
Dop2R	1458
CG9570	162
fd19B	23
karr	99
CG34331	31
CG15322	411
CG42583	60
CG34332	96
CG9572	135
Rab35	1148
Phf7	379
CG9577	92
CG9581	136
CG9578	127
AnxB10	134
Sdic1	123
Sdic2	97
Sdic3	107
CG46275	97
CG46276	97
CG46277	97
Sdic4	123
sw	530
obst-A	123
Peritrophin-A	236
CG17068	140
Rab10	293
CG17065	162
CG42577	78
Inx6	269
CG1504	1152
CG1631	160
CG12679	130
jb	38
l(1)G0004	89
Syx16	109
HERC2	485
CG15459	84
CG15458	112
Obp19a	25
Obp19b	12
Obp19c	199
Obp19d	525
Pp4-19C	511
cactin	85
CG15456	52
CG11710	103
mal	579
CG1695	537
CG42578	32
CG32506	614
GstT3	551
RhoGAP19D	802
CG15461	105
CG1812	364
Tak1	1441
CG42579	34
RunxB	279
CG42580	42
RunxA	965
Cyp6v1	1291
CG1835	210
hydra	805
run	925
CG1324	198
CG15452	218
shakB	5724
CG32507	67
CG15450	140
CG1314	58
I-3	85
CG11227	76
Npc1b	84
Ser6	18
CG1304	16
CG44426	92
CG11666	35
r-cup	98
CG1532	86
CG1529	753
Ntf-2	528
CG15449	167
Mgstl	494
Cbs	505
Stt3A	227
bves	1074
CG32512	559
CG11566	1731
stg1	141
CG15446	268
CG1503	217
unc	485
CG15445	337
CG34120	682
CG45154	86
CG14579	130
CG1724	129
CG32521	242
CG32523	26
CG1722	123
CG1494	56
CG1718	1035
CG1801	238
Rpt6	126
CG33713	492
SLIRP1	160
Dd	780
CG1486	415
tty	1181
fliI	153
dod	93
peng	92
sol	456
Sep1	90
waw	31
bbx	2716
slgA	969
Hlc	95
mst	35
lcs	36
whe	55
DIP-beta	330
CG10918	13
Cyp6t1	80
GCS2alpha	521
CG17450	210
CG33502	57
CG32820	437
CG32857	56
CG32819	210
CG32500	81
DIP1	1622
CG14621	1008
CG14615	256
tilB	134
wap	763
Usp2	2712
CG14613	245
CG14618	112
CG12576	937
Cp110	655
l(1)G0196	870
CG17600	697
S6kII	387
CG17598	286
CG17599	99
CG17601	33
Cda4	146
CG12446	133
fog	1641
CG42346	178
CG34334	204
CG41106	164
CG40486	126
CG40485	21
stnA	254
stnB	2859
FucTC	569
Rab21	433
CG13865	87
zyd	1454
CG12061	79
CG17167	372
CG17163	580
CG17168	106
CG17169	17
CG17159	109
CG17162	1923
su(f)	392
ATbp	101
CG11023	151
l(2)gl	1187
Ir21a	4
Cda5	895
dbr	980
galectin	1303
CG11374	98
net	295
Zir	113
CG11377	79
Nhe1	90
Sam-S	939
ND-15	776
CG13694	371
CG4822	1722
CG3164	502
Gs1	406
CG31975	59
ovm	1388
CG31974	604
CG11454	55
CG42399	194
CG3709	58
CG3436	212
CG33635	61
spen	4526
mRpL10	91
CG11617	171
Tbc1d15-17	333
kis	1024
CG13693	85
Rpp30	56
CG3645	350
CG17075	817
CG3345	104
mbm	81
CG11555	150
CG17078	1092
smo	244
CG11601	122
CG3625	336
Amnionless	225
CG11562	150
U2af38	197
Stip1	150
Pi3K21B	913
Plc21C	1146
CG11912	26
CG11911	27
CG33127	30
CG43755	139
CG31921	203
Ent1	188
al	410
CG4213	535
RpI135	99
AP-2alpha	591
ebi	322
CG13690	52
RpLP1	123
CG11885	84
CG13692	29
BBS8	579
ex	936
crq	605
shv	154
CG4133	270
CG4297	811
MED15	100
ush	2509
cbt	1658
lwr	283
Spp	111
Ets21C	1353
nAChRbeta3	63
rempA	1053
Tspo	87
CG11835	638
CG2794	64
Nle	57
Sf3b1	66
Ipk2	129
cold	198
Ptth	457
Pph13	507
Gsc	640
CG13689	58
lectin-21Cb	19
lectin-21Ca	27
CG2839	11
ds	810
Hsp60B	146
Eaat2	1411
GABA-B-R3	1039
CG12506	48
CG13946	6
CG13947	31
Gr21a	815
CG3544	85
Pkg21D	169
Nnf1b	69
Dbp21E2	52
Saf6	119
Pex12	90
CG15880	52
PGAP2	174
Clp	115
CG3662	1611
CG3862	64
dock	1184
drongo	1373
CG4291	101
kraken	168
CG13949	213
CG13950	124
aru	759
dbe	81
PNUTS	1109
CG15824	89
ninaA	60
Lsp1beta	232
GluRIIC	112
CG4341	698
IA-2	714
CG4375	112
CG4415	133
S	1048
ast	87
Atg4a	333
CG4629	474
mtRNApol	171
CG14339	161
CG14340	47
Pino	684
CG4552	173
Iris	25
CG4577	166
MFS3	170
l(2)10685	43
Tfb4	30
Vps29	97
capt	977
Tango14	315
CG5080	798
IntS14	97
CG14341	54
Plap	432
CG31922	53
Charon	186
CG4887	192
CG4896	260
CG5126	101
Tgt	101
CG5001	679
CG5139	128
CG43348	38
CG43349	35
CG5011	189
CG14342	101
CG42329	70
CG5397	32
robo3	474
a5	17
CG5440	141
Cdlc2	216
CG5556	53
CG5561	104
CG31924	28
CG5565	156
CG31659	121
NLaz	164
CG14346	246
robo2	288
CG43401	194
CG43402	160
CG31928	19
CG33128	76
CG31926	287
CG31661	11
CG18131	294
CG7420	276
CG18132	40
halo	87
Or22a	122
Or22b	6
haf	1235
CG10869	123
CG31935	86
CG14352	98
RFeSP	84
chinmo	2270
cpb	357
CG17660	106
mRpL48	64
frtz	295
Rim2	674
Eno	1727
Rrp40	97
CG31937	97
CG17652	93
CG17646	725
CG17712	97
CG17648	75
CG17650	41
CG31933	40
CG31664	253
c-cup	111
wry	449
CG31663	727
CG7295	109
CG15358	81
Wdr62	2560
CG15357	57
CG33673	65
erm	650
Der-1	279
CG15356	143
CG15362	134
CG7289	95
Got2	176
Npc2a	99
Obp22a	8
CG33543	698
CG15353	47
Nplp4	116
CG4238	612
CG42296	105
lectin-22C	18
Su(dx)	759
Kebab	116
dpr3	528
CG12674	158
CG4259	30
GlyP	199
tho2	156
CG11723	251
TBCD	129
AIF	281
CG15382	30
aop	1574
CG10874	123
CG34172	707
CG31668	138
CG33124	196
CG15385	196
Uch	280
CG34174	46
CG10880	86
CG42371	104
CG15386	385
mio	137
papi	657
CG15387	89
sau	727
Sec24CD	303
Tengl3	44
Tengl2	19
Tengl1	91
CG4267	144
Ser12	5
CG17239	11
CG17234	34
Send1	10
CG4270	116
CG34049	10
CG17242	47
CG4271	11
CG31681	29
CG42658	15
CG17237	209
robl22E	111
CG31949	78
CG16995	79
CG9967	764
eys	883
Rab5	1221
Axud1	603
CG3597	98
CG3609	301
CG15390	43
Atxn7	833
Eogt	237
PIG-Wa	97
CG3557	90
CG43750	54
VGlut	1311
CG18641	420
CG31948	250
CG34447	249
CG9886	66
CG44139	44
dpp	2184
Slh	151
oaf	75
CG3528	81
CG3515	71
Cyp309a1	54
Cyp309a2	28
Rad1	612
Sws1	71
insv	352
Elba2	176
ND-B17.2	149
Arpc5	77
Drp1	159
CG15394	230
CG15395	173
CG43403	246
CG9962	75
CG43851	38
CG33125	123
Prosbeta4R1	101
Or23a	94
Prosbeta4R2	66
CG9879	81
CG31690	579
CG15398	30
CG31689	1005
Hrs	203
CG9961	10
Cwc25	101
Pgk	732
Bacc	578
CG9960	453
Snapin	30
Tnpo-SR	109
CG3077	174
aph-1	82
Taf10b	68
Taf10	91
colt	504
CG2862	112
CG15399	41
Syt1	498
daw	887
CG2964	101
G6P	71
Duox	350
CG3123	2
CG3119	45
Cpr23B	63
CG2975	526
CG18557	23
CG3117	15
CG2983	9
CG3104	1090
RpS21	139
CG2991	822
CG31694	817
CG8813	94
CG8814	377
Prx6005	95
CG31950	249
betaggt-II	152
NTPase	1252
lilli	3412
Rbp9	1671
Ts	68
Rrp1	211
gammaTub23C	168
CG9641	122
CG3165	120
CG9643	83
Chd1	239
Bem46	129
okr	50
CG3558	705
CG17265	830
CG17224	339
CG17264	400
alpha4GT1	127
CG3542	162
Sf3b2	81
CG17219	108
GABPI	504
CG17258	106
SerRS	253
CG17260	225
cnir	92
CG17221	295
CG17261	389
FASN2	272
FASN1	749
toc	2231
PpD6	48
CG15403	130
ND-B14.5B	164
Mad	677
gkt	123
Hydr2	660
CG44002	141
CG31698	15
CG15404	20
CG34393	690
CG3347	380
CG3332	278
CG9664	1055
CG9663	223
CG3277	773
CG15406	205
Fign	66
CG8837	276
CG33281	130
CG33282	33
CG3285	35
CG15408	97
E23	1313
CG8838	104
CG34394	1220
CG15412	303
CG9662	118
Ptpa	97
Sfp23F	35
CG42460	98
CG34175	112
pgant2	556
CG8840	130
CG31952	172
CG2772	46
Snx1	112
CG12795	151
Cog3	29
Sec5	104
CG3246	101
msl-2	473
ND-PDSW	178
Pif1	110
CG31776	32
pgant4	200
Thor	182
CG15414	240
tim	1090
CG31954	30
LeuRS	124
CG17593	112
CG3213	188
CG8851	192
Sr-CIV	96
CG8852	78
Spindly	31
IFT57	114
drm	903
CG43815	54
sob	590
odd	398
Dot	189
CG15418	198
for	2239
Drgx	589
Sfp24Ba	20
Sfp24Bd	14
Sfp24Bb	66
Sfp24Bc	54
CG16704	47
CG3513	14
Acp24A4	45
CG43165	212
CG16713	55
IM33	60
CG3604	101
CG10031	52
CG42464	29
CG42465	50
Sfp24C1	26
CG42467	17
CG43145	22
CG2816	72
CG31778	515
CG31777	24
cutlet	130
CG31955	323
CG2818	738
lectin-24A	45
Shaw	457
CG10019	625
CG43707	2156
CG43703	25
bowl	1208
CG31960	83
bark	370
Reph	1332
CG3407	80
slp1	109
slp2	358
CG3964	423
Cep97	397
CG31957	123
capu	1729
fred	546
CG31773	108
CG43797	24
CG34176	51
CG15422	72
CG15423	72
CG43773	13
CG43774	59
ed	432
Sr-CIII	20
Sr-CI	58
CG2955	70
TBCC	243
lectin-24Db	25
CG3714	682
ft	680
CG3702	209
RpL40	122
CG15425	78
Art2	184
tutl	594
bdl	354
Atet	1207
CG15429	384
Traf4	907
CG17612	61
Vps53	84
Psf2	99
Tps1	398
CG3652	86
l(2)k05819	142
CG33003	167
Dim1	86
CG15431	1190
CG43055	2
CG34177	52
CG34178	500
CG43056	32
Sfp24F	9
CG15432	146
morgue	73
Elp3	79
MFS18	208
CG15439	87
CG15440	91
ND-B8	103
Gs1l	155
RpL27A	73
mRpL27	106
CG15435	249
CG15443	487
CG15436	181
FIG4	64
ine	916
dpy	894
HP6	115
BG642163	17
CG15635	31
CG43798	49
CG3355	87
CG11929	147
Bsg25A	88
Elba3	138
CG3251	102
CG34351	530
Taf12L	17
CG15631	169
CG15630	364
CG42523	86
CG3294	123
Clect27	480
CG15629	345
CG3225	79
CG15628	1464
Fnta	86
Ir25a	560
tank	318
CG12194	411
mxt	426
CG11927	89
mRpS2	56
Mon1	110
smog	639
Cf2	778
CG3008	291
CG15625	82
CG3036	513
CG2837	168
hoe1	1835
hoe2	109
Sgs1	32
CG14044	110
mRpL24	86
betaggt-I	105
jet	111
Jon25Biii	19
Jon25Bii	22
Jon25Bi	21
Marcal1	74
CG34124	67
CG34125	63
eIF3i	82
Scox	110
CG3756	81
l(2)05714	392
CG14043	110
mRpL28	161
Gmd	94
CG3792	286
CG8891	111
CG8892	418
CG34126	415
Rtnl1	1367
CG31917	344
Tfb5	68
CG3887	268
vkg	313
Col4a1	283
SP555	1402
CG14042	413
CG31650	756
CG33995	415
CG44001	1645
CG44000	1109
CG9121	629
eIF3h	359
senju	241
CG14036	64
His3.3A	201
CG31918	112
Rpn11	170
qtc	654
RpL37A	198
pgant5	758
CG5828	130
CG4230	424
ND-13A	147
Msp300	2550
Cyp28d2	41
Cyp28d1	42
CG7742	504
CG14034	28
TpnC25D	717
tkv	1558
Cyp4ac1	33
Cyp4ac2	40
Cyp4ac3	48
Bsg25D	375
Bub1	495
vri	1261
CG14024	282
Ncoa6	717
cype	126
CG14022	246
TotM	33
fusl	1471
CG12512	179
nompC	658
H15	600
mid	279
CG14020	105
CG7382	84
cl	242
Vps52	82
CG6907	271
Cap-D3	44
CG31648	118
CG31915	130
CG7277	76
tomb	32
CG14015	86
Hel25E	209
Lam	734
Oscillin	632
CG14014	28
CG18269	208
CG14013	135
CG14017	81
GluRIIA	232
GluRIIB	109
CG14011	170
CG7251	123
CG18266	106
DIP-eta	384
Cyp6a16	22
DIP-theta	430
Hsp60C	272
CG12511	203
CG7236	721
CG14007	30
CG34011	259
CG11149	416
sip1	85
CG11030	564
CG14006	59
CG11147	440
CG11029	120
obst-E	127
CG9171	1485
CG31913	89
CG14005	89
CG7239	185
CG11034	84
CG43307	19
CG31644	58
TrissinR	1293
rau	564
CG44574	41
Sfp26Ac	23
CG43185	285
CG9029	18
Acp26Ab	25
Acp26Aa	25
CG9021	28
bchs	151
CG14000	45
CG9016	128
dsf	255
Sfp26Ad	50
Gpdh	467
CG9044	234
CG13999	241
CG13998	14
Vm26Ab	62
Vm26Ac	40
Vm26Aa	81
psd	346
CG13992	205
Ucp4C	117
Ucp4B	43
chic	789
eIF4A	527
ifc	823
lid	399
Tsp26A	84
Gal	138
CG9098	933
H2.0	209
CG13996	15
CG9107	75
CG9109	100
mtm	204
CG9117	87
CG31643	86
ade2	236
slmo	1006
CG34179	63
CG12393	825
CG9135	329
CG13995	582
CG34180	34
ND-51	70
CG13994	34
Fbw5	188
CG9147	249
CG9150	15
Pfdn1	142
CG9154	97
Kr-h2	441
Kr-h1	1843
CG45075	157
CG9175	270
stai	894
CG31642	185
Arpc4	117
WDR79	73
tctn	637
B9d2	101
CG9222	164
CG13991	167
Muc26B	79
CG31639	213
CG13989	132
smal	599
Ugt37b1	31
Ddr	274
AANATL2	17
CG13983	37
CG43922	49
CG13984	48
PDZ-GEF	447
Pez	375
Cpr	779
CG9497	276
CG9498	73
CG9500	83
CG9505	259
slam	475
DIP-epsilon	677
CG9507	32
CG42369	156
CG13982	389
Tig	194
Fic	190
CG9527	455
retm	332
frj	361
Rchy1	437
CG9531	90
mmy	417
CG9536	230
Sec61alpha	245
Daxx	271
KFase	205
epsilonCOP	101
Phf5a	86
CG31638	174
CG9547	94
CG9550	81
CG31637	229
eya	923
IFT52	143
COX5B	103
CG9596	261
COX5BL	100
Ent2	372
CG13766	64
CG11319	1071
CG11050	634
DIP-iota	190
CG34345	11
Oatp26F	89
CG31635	1972
Tango1	145
CG31633	88
CG31636	414
CG11070	75
CG13771	35
CG34310	4091
cup	486
Galt	344
Spn27A	172
cort	85
Nse1	77
Nhe3	604
CG11327	155
Tsp	1241
AkhR	793
Aatf	86
homer	282
Liprin-alpha	512
TTLL3B	383
TTLL3A	12
CG11221	515
CG31910	80
CG44271	71
CG11322	134
LUBEL	549
CG17378	723
nrv1	447
nrv2	1585
CG17376	159
CG17377	150
CG11236	41
CG17375	197
sens-2	666
Rca1	107
l(2)k09022	104
Nha1	480
Nlg2	1234
CG13773	67
Rat1	83
Wee1	211
x16	268
CG32829	58
nop5	132
Hrb27C	825
CG43232	130
CG18304	704
Fgop2	229
ihog	326
Gas41	91
SA	118
